4.5614 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
4.5621 	INFO 	Loaded monitor calibration from ['2024_07_12 13:09']
4.7051 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000236EFBD43A0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000236EFBD4340>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000236EFBD4190>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000236EFF992E0>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 240.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
4.7051 	EXP 	window1: backgroundImage = ''
4.7051 	EXP 	window1: backgroundFit = 'none'
4.7054 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000236EFBD44C0>
4.7057 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000236EFBD44C0>
4.7071 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000236EFBD44C0>
4.7074 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000236EFBD44C0>
4.7108 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.7117 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.7125 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.7136 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.7146 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.7153 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.7161 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.7170 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.7175 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.7180 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.7188 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.7197 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.7206 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.7217 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.7226 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.7236 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.7243 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.7249 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.7256 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.7266 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.7274 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.7276 	DEBUG 	Uploading Texture Font fontname to graphics card
4.7312 	DEBUG 	Upload of Texture Font fontname complete
4.7323 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000236EFBD44C0>
4.7324 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000236EFBD44C0>
4.7328 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000236EFBD44C0>
4.7333 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000236EFBD44C0>
4.7378 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.7388 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.7397 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.7399 	DEBUG 	Uploading Texture Font fontname to graphics card
4.7428 	DEBUG 	Upload of Texture Font fontname complete
4.7442 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
4.7442 	EXP 	window1: recordFrameIntervals = False
4.8286 	EXP 	window1: recordFrameIntervals = True
4.9048 	EXP 	Screen (0) actual frame rate measured at 145.04Hz
4.9048 	EXP 	window1: recordFrameIntervals = False
4.9049 	EXP 	window1: mouseVisible = False
4.9051 	EXP 	window1: mouseVisible = False
4.9053 	EXP 	window1: mouseVisible = False
4.9057 	EXP 	window1: mouseVisible = False
4.9061 	EXP 	window1: mouseVisible = False
4.9099 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.9107 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.9116 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.9127 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.9139 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.9149 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.9155 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.9164 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.9174 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.9183 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.9185 	DEBUG 	Uploading Texture Font fontname to graphics card
4.9190 	DEBUG 	Upload of Texture Font fontname complete
4.9200 	EXP 	window1: mouseVisible = False
4.9201 	EXP 	window1: mouseVisible = False
4.9204 	EXP 	window1: mouseVisible = False
4.9209 	EXP 	window1: mouseVisible = False
4.9349 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
7.2642 	INFO 	keyboard.Keyboard is using iohub backend.
7.2642 	INFO 	keyboard.Keyboard is using iohub backend.
7.2642 	INFO 	keyboard.Keyboard is using iohub backend.
7.2642 	INFO 	keyboard.Keyboard is using iohub backend.
7.2643 	INFO 	keyboard.Keyboard is using iohub backend.
7.2643 	INFO 	keyboard.Keyboard is using iohub backend.
7.2643 	INFO 	keyboard.Keyboard is using iohub backend.
7.2643 	INFO 	keyboard.Keyboard is using iohub backend.
7.2643 	INFO 	keyboard.Keyboard is using iohub backend.
7.2643 	EXP 	untitled: status = STARTED
7.2645 	EXP 	window1: mouseVisible = False
7.2997 	EXP 	Created intro1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='intro1', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='你好，欢迎参加实验！\n请按空格继续。', units='height', win=Window(...), wrapWidth=1)
7.2998 	EXP 	window1: mouseVisible = False
7.3208 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
7.3209 	EXP 	window1: mouseVisible = False
7.3219 	EXP 	Created polygon_4 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([-1., -1., -1.]), fillColorSpace='rgb', fillRGB=array([-1., -1., -1.]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1., -1., -1.]), lineWidth=1.0, name='polygon_4', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
7.3219 	EXP 	window1: mouseVisible = False
