4.2444 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
4.2452 	INFO 	Loaded monitor calibration from ['2024_07_12 13:09']
4.3898 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002122A1F20D0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002122A1F2070>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002122A1ECE80>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002122A5C1FD0>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 240.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
4.3899 	EXP 	window1: backgroundImage = ''
4.3899 	EXP 	window1: backgroundFit = 'none'
4.3901 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002122A1F21F0>
4.3903 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002122A1F21F0>
4.3918 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002122A1F21F0>
4.3921 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002122A1F21F0>
4.3961 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.3970 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.3979 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.3988 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.3997 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.4003 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.4011 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.4020 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.4025 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.4033 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.4042 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.4050 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.4057 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.4065 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.4072 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.4081 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.4090 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.4098 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.4105 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.4116 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.4123 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.4126 	DEBUG 	Uploading Texture Font fontname to graphics card
4.4163 	DEBUG 	Upload of Texture Font fontname complete
4.4175 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002122A1F21F0>
4.4176 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002122A1F21F0>
4.4181 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002122A1F21F0>
4.4184 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002122A1F21F0>
4.4223 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.4233 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.4246 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.4249 	DEBUG 	Uploading Texture Font fontname to graphics card
4.4276 	DEBUG 	Upload of Texture Font fontname complete
4.4289 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
4.4290 	EXP 	window1: recordFrameIntervals = False
4.5117 	EXP 	window1: recordFrameIntervals = True
4.5860 	EXP 	Screen (0) actual frame rate measured at 149.59Hz
4.5860 	EXP 	window1: recordFrameIntervals = False
4.5861 	EXP 	window1: mouseVisible = False
4.5864 	EXP 	window1: mouseVisible = False
4.5865 	EXP 	window1: mouseVisible = False
4.5869 	EXP 	window1: mouseVisible = False
4.5872 	EXP 	window1: mouseVisible = False
4.5905 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.5913 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.5924 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.5934 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.5944 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.5953 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.5959 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.5968 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.5979 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.5989 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
