4.5266 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
4.5272 	INFO 	Loaded monitor calibration from ['2024_07_12 13:09']
4.6690 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000219FDABFA30>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000219FDABF9D0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000219FDABF820>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000219FDE93970>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 240.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
4.6691 	EXP 	window1: backgroundImage = ''
4.6691 	EXP 	window1: backgroundFit = 'none'
4.6692 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000219FDABFB50>
4.6694 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000219FDABFB50>
4.6708 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000219FDABFB50>
4.6712 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000219FDABFB50>
4.6754 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6763 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6772 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6782 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6791 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6800 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6810 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6820 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6826 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6832 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6840 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6849 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6856 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6864 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6871 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6879 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6890 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6898 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6906 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6915 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6921 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6923 	DEBUG 	Uploading Texture Font fontname to graphics card
4.6959 	DEBUG 	Upload of Texture Font fontname complete
4.6980 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000219FDABFB50>
4.6983 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000219FDABFB50>
4.6988 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000219FDABFB50>
4.6992 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000219FDABFB50>
4.7033 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.7044 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.7054 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.7056 	DEBUG 	Uploading Texture Font fontname to graphics card
4.7084 	DEBUG 	Upload of Texture Font fontname complete
4.7099 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
4.7099 	EXP 	window1: recordFrameIntervals = False
4.8109 	EXP 	window1: recordFrameIntervals = True
4.8856 	EXP 	Screen (0) actual frame rate measured at 149.10Hz
4.8856 	EXP 	window1: recordFrameIntervals = False
